"ts_code","trade_date","open","high","low","close","pre_close","change","pct_chg","vol","amount"
"600519.SH","20210910","1634.08","1668.8","1633","1662.58","1634.08","28.5","1.7441","33388.11","5528034.093"
"600519.SH","20210909","1626","1645","1624.01","1634.08","1633.1","0.98","0.06","19950.13","3257785.762"
"600519.SH","20210908","1660","1671.18","1628.08","1633.1","1669","-35.9","-2.151","33063.67","5428265.636"
"600519.SH","20210907","1661.03","1684.48","1651","1669","1670.67","-1.67","-0.1","31211.22","5204051.657"
"600519.SH","20210906","1649","1708.16","1626.15","1670.67","1658.22","12.45","0.7508","55338.06","9306030.671"
"600519.SH","20210903","1610.02","1659.79","1582","1658.22","1618.8","39.42","2.4351","52835.18","8631165.696"
"600519.SH","20210902","1632.99","1643","1600.89","1618.8","1622.01","-3.21","-0.1979","42836.79","6939707.277"
"600519.SH","20210901","1559","1634.99","1531.1","1622.01","1558","64.01","4.1085","77316.1","12370243.405"
"600519.SH","20210831","1589.8","1616.35","1555.1","1558","1586","-28","-1.7654","43677.09","6888080.927"
"600519.SH","20210830","1605","1613","1545.95","1586","1596.03","-10.03","-0.6284","51587.7","8098190.333"
"600519.SH","20210827","1589","1625","1584.1","1596.03","1595","1.03","0.0646","36095.45","5791426.192"
"600519.SH","20210826","1664.99","1664.99","1594.72","1595","1665.02","-70.02","-4.2054","54020.37","8722233.201"
"600519.SH","20210825","1647.64","1680.87","1643","1665.02","1625.18","39.84","2.4514","54238.9","9037626.406"
"600519.SH","20210824","1575","1642.55","1565.77","1625.18","1570.19","54.99","3.5021","72594.47","11703813.764"
"600519.SH","20210823","1537.88","1599","1536.77","1570.19","1548","22.19","1.4335","71597.2","11218832.883"
"600519.SH","20210820","1555.17","1597.55","1525.5","1548","1619.97","-71.97","-4.4427","114544.54","17825198.286"
"600519.SH","20210819","1622.22","1643.2","1600","1619.97","1620","-0.03","-0.0019","41291.95","6682355.678"
"600519.SH","20210818","1624.66","1642.99","1600","1620","1635","-15","-0.9174","59970.26","9701556.273"
"600519.SH","20210817","1700","1700","1628.88","1635","1699.2","-64.2","-3.7782","61200.77","10140291.982"
"600519.SH","20210816","1696","1713.6","1685.08","1699.2","1700.04","-0.84","-0.0494","28056.97","4773049.794"
"600519.SH","20210813","1690","1713","1679","1700.04","1690","10.04","0.5941","37904.52","6418412.544"
"600519.SH","20210812","1732","1749","1686.19","1690","1750.5","-60.5","-3.4562","47550.97","8130692.626"
"600519.SH","20210811","1780.01","1785.01","1750.01","1750.5","1799","-48.5","-2.6959","38662.59","6821292.779"
"600519.SH","20210810","1700","1802.88","1675","1799","1693.8","105.2","6.2109","83285.05","14549496.463"
"600519.SH","20210809","1651","1709","1650","1693.8","1671","22.8","1.3645","47697.75","8028155.49"
"600519.SH","20210806","1689","1694.01","1646.6","1671","1699","-28","-1.648","45686.1","7616109.615"
"600519.SH","20210805","1692.88","1745","1676.36","1699","1724","-25","-1.4501","48059.69","8177369.851"
"600519.SH","20210804","1734.06","1760","1718","1724","1749.3","-25.3","-1.4463","38175.49","6614683.378"
"600519.SH","20210803","1730","1768.99","1688.8","1749.3","1755","-5.7","-0.3248","54374.75","9447823.227"
"600519.SH","20210802","1664","1755.98","1620.72","1755","1678.99","76.01","4.5271","97400.65","16515259.089"
"600519.SH","20210730","1725","1725","1657.76","1678.99","1749.79","-70.8","-4.0462","77735.89","13109725.032"
"600519.SH","20210729","1810.01","1823","1734.34","1749.79","1768.9","-19.11","-1.0803","63863.85","11299569.857"
"600519.SH","20210728","1703","1788.2","1682.12","1768.9","1712.89","56.01","3.2699","85368.84","14792470.948"
"600519.SH","20210727","1803","1810","1703","1712.89","1804.11","-91.22","-5.0562","86576.99","15230805.685"
"600519.SH","20210726","1879","1879","1780","1804.11","1900","-95.89","-5.0468","98619.48","17894360.803"
"600519.SH","20210723","1937.82","1937.82","1895.09","1900","1940.01","-40.01","-2.0624","47585.47","9057761.876"
"600519.SH","20210722","1960","1973.9","1938.96","1940.01","1969","-28.99","-1.4723","39090.47","7619076.855"
"600519.SH","20210721","1989","2006","1962.01","1969","1980","-11","-0.5556","29780.13","5902656.221"
"600519.SH","20210720","1975","1988.93","1961.41","1980","1975","5","0.2532","23475.21","4639300.956"
"600519.SH","20210719","1955.89","1986","1941","1975","1955.9","19.1","0.9765","30052.34","5900348.21"
"600519.SH","20210716","1980","1996.6","1950","1955.9","1997.99","-42.09","-2.1066","35407.64","6958296.859"
"600519.SH","20210715","1955.02","2013","1950.6","1997.99","1962","35.99","1.8344","42190.05","8391506.229"
"600519.SH","20210714","1974","1974.5","1945","1962","1982.9","-20.9","-1.054","30770.69","6011814.88"
"600519.SH","20210713","1968","2005.5","1965","1982.9","1961","21.9","1.1168","29924.71","5946287.259"
"600519.SH","20210712","1975.55","1998.78","1940.5","1961","1972.11","-11.11","-0.5634","39010.24","7658786.228"
"600519.SH","20210709","1964.52","1985.91","1945","1972.11","1985","-12.89","-0.6494","30907.9","6072340.993"
"600519.SH","20210708","2000.1","2004","1968","1985","2004","-19","-0.9481","35516.69","7027713.78"
"600519.SH","20210707","2010","2028.88","1999.01","2004","2012.9","-8.9","-0.4421","28122.12","5658210.73"
"600519.SH","20210706","1995","2014","1960.01","2012.9","1994","18.9","0.9478","35282.51","7015883.091"
"600519.SH","20210705","2000","2019.88","1985","1994","2013","-19","-0.9439","34420.95","6872797.768"
"600519.SH","20210702","2075","2075","2011.5","2013","2105","-92","-4.3705","46275.31","9388640.194"
"600519.SH","20210701","2059.97","2110","2031.6","2105","2056.7","48.3","2.3484","33701.24","6970730.878"
"600519.SH","20210630","2065","2074","2046.3","2056.7","2062","-5.3","-0.257","21915.66","4511484.217"
"600519.SH","20210629","2108","2115","2051","2062","2103.01","-41.01","-1.9501","33030.63","6835635.172"
"600519.SH","20210628","2100","2118","2073","2103.01","2092","11.01","0.5263","27452.42","5750241.214"
"600519.SH","20210625","2049.96","2109","2042.6","2092","2048.76","43.24","2.1105","35875.43","7459680.452"
"600519.SH","20210624","2040.01","2080","2021","2068.05","2038","30.05","1.4745","31473.7","6452557.073"
"600519.SH","20210623","2080","2083","2034.15","2038","2074.97","-36.97","-1.7817","37079.01","7596735.684"
"600519.SH","20210622","2092","2098","2053.89","2074.97","2081.64","-6.67","-0.3204","33228.18","6900830.616"
"600519.SH","20210621","2085","2099.69","2050","2081.64","2090.94","-9.3","-0.4448","35488.26","7367986.471"
"600519.SH","20210618","2147","2156.5","2065","2090.94","2156.91","-65.97","-3.0585","54028.21","11329180.836"
"600519.SH","20210617","2155.65","2188","2144.36","2156.91","2158","-1.09","-0.0505","21067.53","4558702.643"
"600519.SH","20210616","2192","2195","2148","2158","2193","-35","-1.596","27593.15","5978924.528"
"600519.SH","20210615","2195.1","2208.88","2148","2193","2178.81","14.19","0.6513","29361.3","6412821.567"
"600519.SH","20210611","2239","2244","2178.81","2178.81","2238.48","-59.67","-2.6656","33970.66","7513797.036"
"600519.SH","20210610","2195","2251.37","2190.08","2238.48","2199.5","38.98","1.7722","25566.63","5707338.424"
"600519.SH","20210609","2192","2214","2160.11","2199.5","2191","8.5","0.388","25502.35","5591378.817"
"600519.SH","20210608","2260","2279.99","2161.15","2191","2271","-80","-3.5227","47313.63","10479943.156"
"600519.SH","20210607","2265","2279","2240.01","2271","2251.5","19.5","0.8661","25466.27","5756592.694"
"600519.SH","20210604","2215","2288","2214.04","2251.5","2222.22","29.28","1.3176","31422.19","7058715.115"
"600519.SH","20210603","2220","2260.34","2210.08","2222.22","2222","0.22","0.0099","23450.31","5242453.019"
"600519.SH","20210602","2250","2264","2208.18","2222","2240.95","-18.95","-0.8456","22862.77","5088908.384"
"600519.SH","20210601","2222","2248.95","2206","2240.95","2218","22.95","1.0347","30616.34","6832594.466"
"600519.SH","20210531","2215.5","2218.35","2172","2218","2230","-12","-0.5381","31739","6960864.26"
"600519.SH","20210528","2240.97","2250","2205.51","2230","2245","-15","-0.6682","25807.31","5741331.986"
"600519.SH","20210527","2211.02","2320","2201.1","2245","2220","25","1.1261","45373.38","10240368.98"
"600519.SH","20210526","2207.98","2241.8","2193.08","2220","2194.5","25.5","1.162","38604.2","8558038.174"
"600519.SH","20210525","2085","2200.1","2085","2194.5","2071.29","123.21","5.9485","67756.95","14636718.75"
"600519.SH","20210524","2051","2080.06","2031","2071.29","2042.1","29.19","1.4294","32548.08","6705879.397"
"600519.SH","20210521","2055.08","2079.88","2037.02","2042.1","2058.88","-16.78","-0.815","24248.23","4976601.458"
"600519.SH","20210520","2074","2074.1","2045.36","2058.88","2049","9.88","0.4822","21857.16","4500663.211"
"600519.SH","20210519","2059","2074.81","2040","2049","2059.31","-10.31","-0.5007","22409.72","4606452.358"
"600519.SH","20210518","2065","2077","2045.06","2059.31","2057.96","1.35","0.0656","17504.28","3595891.742"
"600519.SH","20210517","2025.1","2085.2","2025.1","2057.96","2009.85","48.11","2.3937","44524","9178509.985"
"600519.SH","20210514","1982","2030.5","1976","2009.85","1971.5","38.35","1.9452","35611.29","7150302.044"
"600519.SH","20210513","1965.75","1985.05","1953","1971.5","1984","-12.5","-0.63","25077.51","4934954.969"
"600519.SH","20210512","1949.08","1999","1949","1984","1959","25","1.2762","32698.87","6473203.286"
"600519.SH","20210511","1876","1966","1873.3","1959","1879.03","79.97","4.2559","42494.12","8209251.914"
"600519.SH","20210510","1900","1909","1866.01","1879.03","1903","-23.97","-1.2596","46003.18","8677753.608"
"600519.SH","20210507","1965","1967.98","1901","1903","1959","-56","-2.8586","52493.39","10101703.446"
"600519.SH","20210506","2000","2006.84","1953","1959","2006.78","-47.78","-2.3809","53546.14","10584968.907"
"600519.SH","20210430","2026","2036","2003.71","2006.78","2026.36","-19.58","-0.9663","38401.37","7723747.038"
"600519.SH","20210429","2047.04","2049.94","2014","2026.36","2042","-15.64","-0.7659","41283.78","8370431.228"
"600519.SH","20210428","2010","2047.5","2003","2042","2094.44","-52.44","-2.5038","81342.95","16463574.637"
"600519.SH","20210427","2087.08","2095.25","2065.09","2094.44","2077.82","16.62","0.7999","22107.85","4607779.002"
"600519.SH","20210426","2132","2135","2073.6","2077.82","2108.94","-31.12","-1.4756","34045.11","7160836.874"
"600519.SH","20210423","2055.97","2119.88","2052.5","2108.94","2055.5","53.44","2.5999","33462.77","7002695.288"
"600519.SH","20210422","2089.9","2099","2051.5","2055.5","2080","-24.5","-1.1779","26850.02","5539295.656"
"600519.SH","20210421","2076","2097.8","2065.1","2080","2094.8","-14.8","-0.7065","26149.75","5446145.952"
"600519.SH","20210420","2071.1","2129","2070","2094.8","2088","6.8","0.3257","28290.37","5949669.953"
"600519.SH","20210419","2055","2098.36","2033","2088","2054.98","33.02","1.6068","31753.91","6610577.917"
"600519.SH","20210416","2025.08","2068","2012","2054.98","2015.6","39.38","1.9538","30293.7","6183895.054"
"600519.SH","20210415","2030.9","2046.9","1990","2015.6","2047","-31.4","-1.534","34366.21","6903769.49"
"600519.SH","20210414","2035","2048","2016","2047","2021","26","1.2865","24114.65","4908790.023"
"600519.SH","20210413","2020","2049.8","2009","2021","2008.89","12.11","0.6028","28992.15","5883787.293"
"600519.SH","20210412","2011","2030","1991.7","2008.89","2020","-11.11","-0.55","31943.07","6409917.318"
"600519.SH","20210409","2042","2054","2005.01","2020","2070","-50","-2.4155","28808.86","5832453.812"
"600519.SH","20210408","2047.03","2079","2044","2070","2061","9","0.4367","28547.62","5893307.514"
"600519.SH","20210407","2104.06","2117.3","2050","2061","2126.03","-65.03","-3.0588","40200.97","8317799.925"
"600519.SH","20210406","2161","2161.98","2102.3","2126.03","2162","-35.97","-1.6637","32741.77","6967525.037"
"600519.SH","20210402","2056","2165","2056","2162","2044.5","117.5","5.7471","52027.57","10981752.658"
"600519.SH","20210401","2021","2046.8","2001.22","2044.5","2009","35.5","1.767","26587.63","5379775.87"
"600519.SH","20210331","2045.1","2046.02","2000","2009","2056.05","-47.05","-2.2884","37154.41","7489086.233"
"600519.SH","20210330","2040","2086","2035.08","2056.05","2034.1","21.95","1.0791","32626.97","6717493.35"
"600519.SH","20210329","2043.2","2096.35","2026.15","2034.1","2013","21.1","1.0482","56992.2","11740129.413"
"600519.SH","20210326","1985","2022","1958","2013","1971","42","2.1309","50016.42","9987629.444"
"600519.SH","20210325","1970.01","1988.88","1946.8","1971","1989","-18","-0.905","31575.23","6216733.244"
"600519.SH","20210324","1981","2013","1981","1989","1996","-7","-0.3507","29357.39","5857848.16"
"600519.SH","20210323","1998.88","2008.8","1970","1996","1989.99","6.01","0.302","27446.19","5459520.703"
"600519.SH","20210322","2000.1","2026.09","1955.55","1989.99","2010","-20.01","-0.9955","36914.07","7323391.311"
"600519.SH","20210319","2035","2043","1992.23","2010","2069.7","-59.7","-2.8845","35780.77","7211521.835"
"600519.SH","20210318","2035","2086.36","2035","2069.7","2030.36","39.34","1.9376","33864.88","6997030.294"
"600519.SH","20210317","2000","2050","1976.01","2030.36","2010.5","19.86","0.9878","31374.91","6352656.523"
"600519.SH","20210316","1974.93","2019.99","1965","2010.5","1975.45","35.05","1.7743","34648.5","6918600.717"
"600519.SH","20210315","2050","2069.8","1951.15","1975.45","2026","-50.55","-2.4951","62484.87","12459955.712"
"600519.SH","20210312","2070","2077","2002.01","2026","2048","-22","-1.0742","40322.51","8181594.631"
"600519.SH","20210311","1975","2079.99","1961.48","2048","1970.01","77.99","3.9589","56768.97","11521736.384"
"600519.SH","20210310","1977","1999.87","1967","1970.01","1936.99","33.02","1.7047","51171.74","10136910.284"
"600519.SH","20210309","1955","2000","1900.18","1936.99","1960","-23.01","-1.174","82265.81","16100769.579"
"600519.SH","20210308","2074.96","2085","1960","1960","2060.11","-100.11","-4.8594","63099.59","12724245.99"
"600519.SH","20210305","2000","2095","1988","2060.11","2033","27.11","1.3335","63779.2","13100315.985"
"600519.SH","20210304","2095","2096","2010.1","2033","2140","-107","-5","65088.29","13297304.316"
"600519.SH","20210303","2040","2149.77","2033","2140","2058","82","3.9845","54215.46","11366685.429"
"600519.SH","20210302","2180","2180","2033","2058","2158","-100","-4.6339","70764.5","14796698.646"
"600519.SH","20210301","2179","2179","2120","2158","2122.78","35.22","1.6591","44916.26","9686945.529"
"600519.SH","20210226","2100","2179.95","2067.3","2122.78","2150","-27.22","-1.266","66525.06","14097015.494"
"600519.SH","20210225","2209","2224.5","2121.21","2150","2189","-39","-1.7816","59726.43","12982145.755"
"600519.SH","20210224","2307.99","2318","2160.5","2189","2307","-118","-5.1149","82115.78","18195034.445"
"600519.SH","20210223","2265.14","2344.89","2265","2307","2288.02","18.98","0.8295","57454.6","13316110.795"
"600519.SH","20210222","2455","2455","2278.22","2288.02","2460","-171.98","-6.9911","78935.47","18498777.223"
"600519.SH","20210219","2451.16","2496.66","2381.6","2460","2471","-11","-0.4452","59385.46","14525164.525"
"600519.SH","20210218","2587.98","2627.88","2465","2471","2601","-130","-4.9981","65912.32","16704135.269"
"600519.SH","20210210","2485","2601.2","2485","2601","2456.43","144.57","5.8854","61370.57","15675929.714"
"600519.SH","20210209","2368.8","2456.43","2350","2456.43","2368.8","87.63","3.6993","33296.55","7972930.045"
"600519.SH","20210208","2337","2378.88","2313","2368.8","2313","55.8","2.4125","35785.73","8420758.625"
"600519.SH","20210205","2325","2364.6","2291","2313","2320.85","-7.85","-0.3382","39729.06","9253566.205"
"600519.SH","20210204","2191","2330","2191","2320.85","2189.91","130.94","5.9792","63851.01","14596930.188"
"600519.SH","20210203","2150","2198.27","2140","2189.91","2145","44.91","2.0937","38714.15","8384049.314"
"600519.SH","20210202","2112.22","2149.99","2102.1","2145","2109.32","35.68","1.6915","34582.25","7372233.582"
"600519.SH","20210201","2130","2160","2095","2109.32","2116.18","-6.86","-0.3242","29340.59","6219639.111"
"600519.SH","20210129","2101.19","2149.48","2090.22","2116.18","2088","28.18","1.3496","33701.33","7166179.277"
"600519.SH","20210128","2080","2109.66","2060.02","2088","2089","-1","-0.0479","35128.64","7337084.455"
"600519.SH","20210127","2141.89","2141.89","2085","2089","2141.89","-52.89","-2.4693","37120.17","7809446.387"
"600519.SH","20210126","2185","2187","2125.11","2141.89","2175","-33.11","-1.5223","31747.46","6820173.362"
"600519.SH","20210125","2083","2179.5","2083","2175","2079.95","95.05","4.5698","55957.16","12029474.558"
"600519.SH","20210122","2069","2100","2060.1","2079.95","2070","9.95","0.4807","29247.61","6090260.364"
"600519.SH","20210121","2048","2090.02","2041","2070","2040.63","29.37","1.4393","38310.17","7953455.967"
"600519.SH","20210120","2008","2055.49","1982.5","2040.63","2009.41","31.22","1.5537","45082.42","9126453.277"
"600519.SH","20210119","2073.11","2096.3","2006.85","2009.41","2063","-53.59","-2.5977","46345.19","9479278.513"
"600519.SH","20210118","2061.06","2091.48","2040.27","2063","2082","-19","-0.9126","39144.04","8076715.79"
"600519.SH","20210115","2115","2134.35","2029","2082","2134","-52","-2.4367","59509.39","12372103.227"
"600519.SH","20210114","2156","2163","2116.11","2134","2164","-30","-1.3863","36152.2","7722089.684"
"600519.SH","20210113","2164","2173.33","2135","2164","2160.9","3.1","0.1435","34389.93","7418330.854"
"600519.SH","20210112","2088","2160.9","2085","2160.9","2099.73","61.17","2.9132","41058.59","8800558.288"
"600519.SH","20210111","2090","2150.5","2058.6","2099.73","2090","9.73","0.4656","51079.9","10768565.415"
"600519.SH","20210108","2142","2150.88","2063.02","2090","2140","-50","-2.3364","53861.64","11345202.869"
"600519.SH","20210107","2097","2140","2075","2140","2100","40","1.9048","37931.39","7991178.754"
"600519.SH","20210106","2064.8","2125","2036.03","2100","2059.45","40.55","1.969","47410.2","9882593.867"
"600519.SH","20210105","1990","2059.45","1982.46","2059.45","1997","62.45","3.1272","52116.05","10592557.37"
"600519.SH","20210104","1999.98","2004.99","1983.81","1997","1998","-1","-0.0501","43514","8686920.261"
"600519.SH","20201231","1941","1998.98","1939","1998","1933","65","3.3626","38860.07","7682300.728"
"600519.SH","20201230","1870","1933","1869.99","1933","1867","66","3.5351","34452.1","6604461.376"
"600519.SH","20201229","1873","1886.8","1855","1867","1873","-6","-0.3203","22867.59","4275994.834"
"600519.SH","20201228","1826.6","1888.8","1826.05","1873","1830","43","2.3497","30080.37","5616528.738"
"600519.SH","20201225","1802.99","1847","1800","1830","1830.34","-0.34","-0.0186","23088.05","4218997.634"
"600519.SH","20201224","1818","1858.88","1795.02","1830.34","1841.65","-11.31","-0.6141","37857.14","6921989.374"
"600519.SH","20201223","1897.99","1906.2","1821.02","1841.65","1881","-39.35","-2.092","47706.09","8901002.262"
"600519.SH","20201222","1849.97","1898.99","1842.51","1881","1842.5","38.5","2.0896","40650.6","7618583.444"
"600519.SH","20201221","1840","1851.23","1837.6","1842.5","1845","-2.5","-0.1355","30696.72","5663526.809"
"600519.SH","20201218","1851.81","1869.01","1841.08","1845","1865.51","-20.51","-1.0994","27076.98","5020968.993"
"600519.SH","20201217","1845.5","1868","1840","1865.51","1840","25.51","1.3864","36030.64","6683421.886"
"600519.SH","20201216","1830.5","1845.67","1820.21","1840","1816.01","23.99","1.321","32150.16","5901298.275"
"600519.SH","20201215","1833.5","1837.22","1805","1816.01","1829","-12.99","-0.7102","29604.97","5383582.284"
"600519.SH","20201214","1827.77","1829.98","1815","1829","1820","9","0.4945","33052","6026813.428"
"600519.SH","20201211","1834.78","1837.32","1804.81","1820","1832.9","-12.9","-0.7038","30775.79","5595359.665"
"600519.SH","20201210","1840","1849.77","1828","1832.9","1840","-7.1","-0.3859","32653.54","6009239.911"
"600519.SH","20201209","1865.95","1866","1839","1840","1850","-10","-0.5405","31152.12","5766037.609"
"600519.SH","20201208","1815","1875","1813","1850","1812.4","37.6","2.0746","61454","11333352.154"
"600519.SH","20201207","1802.7","1840.39","1800.55","1812.4","1793.11","19.29","1.0758","58331.33","10617305.104"
"600519.SH","20201204","1752","1800.1","1752","1793.11","1749","44.11","2.522","62491.19","11176048.847"
"600519.SH","20201203","1738.01","1755.66","1732.1","1749","1738.01","10.99","0.6323","29505.78","5147357.781"
"600519.SH","20201202","1746","1749","1731","1738.01","1737","1.01","0.0581","23571.69","4101369.306"
"600519.SH","20201201","1726","1738.99","1720.01","1737","1713.91","23.09","1.3472","28196.2","4891829.153"
"600519.SH","20201130","1735","1738.9","1713.91","1713.91","1737.9","-23.99","-1.3804","31940.07","5520322.173"
"600519.SH","20201127","1732.66","1740.03","1718","1737.9","1734.39","3.51","0.2024","21568.61","3737697.985"
"600519.SH","20201126","1726","1739.99","1725.18","1734.39","1726.88","7.51","0.4349","23228.3","4027749.313"
"600519.SH","20201125","1761.5","1768.88","1724","1726.88","1763.5","-36.62","-2.0766","28226.32","4910540.741"
"600519.SH","20201124","1769.99","1782.5","1751.47","1763.5","1790.21","-26.71","-1.492","32465.36","5736960.168"
"600519.SH","20201123","1771.01","1809.9","1771.01","1790.21","1719.96","70.25","4.0844","66637.24","11926870.595"
"600519.SH","20201120","1720","1736","1712.65","1719.96","1720.19","-0.23","-0.0134","21874.66","3771894.859"
"600519.SH","20201119","1684.5","1725","1680.6","1720.19","1693.65","26.54","1.567","27815.76","4767508.753"
"600519.SH","20201118","1715","1720.53","1683.16","1693.65","1715.8","-22.15","-1.2909","35178.95","5973146.815"
"600519.SH","20201117","1740","1742.35","1701.07","1715.8","1730.05","-14.25","-0.8237","25224.03","4355288.047"
"600519.SH","20201116","1711","1730.05","1697.26","1730.05","1705","25.05","1.4692","30613.49","5247897.161"
"600519.SH","20201113","1724","1728.88","1691","1705","1734.79","-29.79","-1.7172","28155.48","4791276.459"
"600519.SH","20201112","1730.01","1750","1722.27","1734.79","1731.35","3.44","0.1987","23473.09","4071729.792"
"600519.SH","20201111","1745","1777.5","1731","1731.35","1745","-13.65","-0.7822","34850.73","6122365.404"
"600519.SH","20201110","1752.92","1764.48","1736","1745","1742.57","2.43","0.1394","30189.44","5287968.173"
"600519.SH","20201109","1701.38","1750.68","1700.62","1742.57","1700.62","41.95","2.4667","41469.7","7198679.683"
"600519.SH","20201106","1730.55","1731.59","1690","1700.62","1721.9","-21.28","-1.2358","23051.53","3932702.367"
"600519.SH","20201105","1717","1732.48","1712.1","1721.9","1699.58","22.32","1.3133","23524.14","4053043.271"
"600519.SH","20201104","1700","1704","1685","1699.58","1695","4.58","0.2702","16443.71","2788396.253"
"600519.SH","20201103","1684.99","1705.9","1675.5","1695","1674.01","20.99","1.2539","23497.49","3976621.208"
"600519.SH","20201102","1675","1695","1672","1674.01","1670.02","3.99","0.2389","21066.43","3544422.245"
"600519.SH","20201030","1678","1696","1665","1670.02","1676","-5.98","-0.3568","26055.45","4379602.068"
"600519.SH","20201029","1654.84","1708","1647","1676","1664.81","11.19","0.6721","39373.76","6633168.613"
"600519.SH","20201028","1626","1677","1625.08","1664.81","1625","39.81","2.4498","34636.53","5739452.181"
"600519.SH","20201027","1643","1644","1616.12","1625","1643","-18","-1.0956","43944.4","7156688.307"
"600519.SH","20201026","1619","1662.92","1600","1643","1715.33","-72.33","-4.2167","66015.29","10821908.227"
"600519.SH","20201023","1740.78","1747.59","1714","1715.33","1742.5","-27.17","-1.5593","19291.69","3339987.454"
"600519.SH","20201022","1730","1745","1715.51","1742.5","1733.33","9.17","0.529","22480.87","3897729.793"
"600519.SH","20201021","1734.1","1742.15","1723","1733.33","1734","-0.67","-0.0386","18901.37","3275357.44"
"600519.SH","20201020","1699.99","1734.97","1695","1734","1699","35","2.06","27734.93","4787807.536"
"600519.SH","20201019","1725","1733.98","1691.9","1699","1712","-13","-0.7593","19226.32","3284383.415"
"600519.SH","20201016","1725","1734.58","1703","1712","1725","-13","-0.7536","17377.38","2991246.892"
"600519.SH","20201015","1721.13","1735","1721","1725","1729","-4","-0.2313","16204.36","2801250.556"
"600519.SH","20201014","1740","1746.98","1726","1729","1739","-10","-0.575","20481.39","3554316.589"
"600519.SH","20201013","1750.62","1750.62","1735","1739","1750.61","-11.61","-0.6632","22943.89","3995560.518"
"600519.SH","20201012","1700","1750.61","1700","1750.61","1696","54.61","3.2199","43729.04","7597987.786"
"600519.SH","20201009","1692","1706.42","1688","1696","1668.5","27.5","1.6482","34239.88","5817280.605"
"600519.SH","20200930","1660","1691.9","1660","1668.5","1652.3","16.2","0.9805","27087.81","4536012.54"
"600519.SH","20200929","1669.33","1669.4","1652.3","1652.3","1661","-8.7","-0.5238","17430.78","2895081.366"
"600519.SH","20200928","1635.19","1668.5","1635.19","1661","1635.11","25.89","1.5834","24232.22","4019640.15"
"600519.SH","20200925","1630","1650","1625","1635.11","1629.32","5.79","0.3554","22582.96","3700843.486"
"600519.SH","20200924","1635.97","1658.88","1626.8","1629.32","1649.98","-20.66","-1.2521","30050.78","4915392.273"
"600519.SH","20200923","1635","1666.01","1621.02","1649.98","1665.69","-15.71","-0.9432","35725.52","5878691.069"
"600519.SH","20200922","1650","1686.98","1650","1665.69","1666.8","-1.11","-0.0666","23265.47","3890070.212"
"600519.SH","20200921","1692.76","1692.76","1666.66","1666.8","1695","-28.2","-1.6637","22444.07","3756765.108"
"600519.SH","20200918","1665","1695","1635.01","1695","1670.52","24.48","1.4654","47201.4","7853673.241"
"600519.SH","20200917","1700","1700","1658","1670.52","1725.1","-54.58","-3.1639","63679.85","10683350.187"
"600519.SH","20200916","1760","1764.81","1719","1725.1","1760","-34.9","-1.983","22515.98","3916457.762"
"600519.SH","20200915","1769.99","1769.99","1747.75","1760","1766","-6","-0.3398","20820.87","3654872.009"
"600519.SH","20200914","1745","1769","1730.58","1766","1733","33","1.9042","31056.01","5448188.995"
"600519.SH","20200911","1688","1736","1688","1733","1705.8","27.2","1.5946","31088","5339883.408"
"600519.SH","20200910","1703.74","1720","1700","1705.8","1688","17.8","1.0545","24778.33","4236694.402"
"600519.SH","20200909","1699.67","1711","1680.04","1688","1711.4","-23.4","-1.3673","25963.55","4401806.095"
"600519.SH","20200908","1732","1737.8","1677.07","1711.4","1723.5","-12.1","-0.7021","34472.38","5865962.724"
"600519.SH","20200907","1760","1777.99","1703.97","1723.5","1770","-46.5","-2.6271","31112.02","5446354.619"
"600519.SH","20200904","1766","1776.99","1746","1770","1793","-23","-1.2828","30857.96","5433479.408"
"600519.SH","20200903","1795","1812","1779.7","1793","1795","-2","-0.1114","30437.35","5471333.88"
"600519.SH","20200902","1825","1828","1770","1795","1801.98","-6.98","-0.3874","32009.29","5746351.923"
"600519.SH","20200901","1792","1802","1775.01","1801.98","1786.5","15.48","0.8665","31639.92","5661594.315"
"600519.SH","20200831","1770.58","1816","1770.58","1786.5","1757","29.5","1.679","47810.36","8608932.57"
"600519.SH","20200828","1731","1764","1721.5","1757","1731","26","1.502","42299.62","7389242.302"
"600519.SH","20200827","1731.99","1733.98","1705","1731","1727","4","0.2316","22635.53","3896759.446"
"600519.SH","20200826","1734","1745","1715.02","1727","1727","0","0","26215.73","4530374.186"
"600519.SH","20200825","1704.8","1746.78","1698.63","1727","1696.35","30.65","1.8068","41872.49","7227309.774"
"600519.SH","20200824","1700","1708","1691.01","1696.35","1676","20.35","1.2142","30933.44","5260286.523"
"600519.SH","20200821","1673","1698","1671","1676","1664","12","0.7212","25082.41","4217048.42"
"600519.SH","20200820","1674","1679","1656","1664","1687","-23","-1.3634","22382.33","3727183.935"
"600519.SH","20200819","1700","1717","1682.99","1687","1705","-18","-1.0557","26914.98","4578143.762"
"600519.SH","20200818","1697.38","1720","1691","1705","1690","15","0.8876","30422.81","5192751.797"
"600519.SH","20200817","1674","1704.35","1670","1690","1661","29","1.7459","43572.01","7363610.867"
"600519.SH","20200814","1639.9","1665.7","1631","1661","1635","26","1.5902","37653.18","6230475.427"
"600519.SH","20200813","1630","1638.88","1609","1635","1626.95","8.05","0.4948","20541.34","3341652.186"
"600519.SH","20200812","1633","1641","1605.25","1626.95","1642.51","-15.56","-0.9473","27933.92","4529267.493"
